Rk,Player,From,To,Draft,Tm,Lg,G,GS,Yrs,PB,AP1,AV,Pfr_ID
1532,Ryan Ramczyk,2017,2017,1-32,NOR,NFL,16,16,1,0,0,10,RamcRy00
1533,D.J. Reader,2016,2017,5-166,HTX,NFL,30,21,2,0,0,10,ReadD.00
1534,Jarran Reed,2016,2017,2-49,SEA,NFL,30,20,2,0,0,10,ReedJa02
1535,Joe Reitz,2011,2013,,CLT,NFL,34,20,3,0,0,10,ReitJo00
1536,Theo Riddick,2013,2015,6-199,DET,NFL,44,3,3,0,0,10,RiddTh00
1537,Antrel Rolle,2005,2007,1-8,CRD,NFL,37,28,3,0,0,10,RollAn20
1538,Kyle Rudolph,2011,2013,2-43,MIN,NFL,39,32,3,1,0,10,RudoKy00
1539,Emmanuel Sanders,2010,2012,3-82,PIT,NFL,40,8,3,0,0,10,SandEm00
1540,Bo Scaife,2005,2007,6-179,OTI,NFL,46,32,3,0,0,10,ScaiBo00
1541,Trevor Scott,2008,2010,6-169,RAI,NFL,42,16,3,0,0,10,ScotTr99
1542,Rich Seubert,2001,2003,,NYG,NFL,24,22,3,0,0,10,SeubRi20
1543,Sterling Shepard,2016,2017,2-40,NYG,NFL,27,26,2,0,0,10,ShepSt00
1544,Sam Shields,2010,2012,,GNB,NFL,39,21,3,0,0,10,ShieSa00
1545,Rob Sims,2006,2008,4-128,SEA,NFL,31,20,3,0,0,10,SimsRo20
1546,Peter Sirmon,2000,2002,4-128,OTI,NFL,37,12,3,0,0,10,SirmPe20
1547,Jimmy Smith,2011,2013,1-27,RAV,NFL,39,21,3,0,0,10,SmitJi03
1548,JuJu Smith-Schuster,2017,2017,2-62,PIT,NFL,14,7,1,0,0,10,SmitJu00
1549,Adam Snyder,2005,2007,3-94,SFO,NFL,46,25,3,0,0,10,SnydAd20
1550,Jon Stinchcomb,2003,2006,2-37,NOR,NFL,26,16,3,0,0,10,StinJo20
1551,Chansi Stuckey,2008,2010,7-235,TOT,NFL,46,10,3,0,0,10,StucCh20
1552,Johnathan Sullivan,2003,2005,1-6,NOR,NFL,36,16,3,0,0,10,SullJo23
1553,Daniel Thomas,2011,2013,2-62,MIA,NFL,40,3,3,0,0,10,ThomDa03
1554,Matt Tobin,2013,2015,,PHI,NFL,30,20,3,0,0,10,TobiMa00
1555,Michael Turner,2004,2006,5-154,SDG,NFL,43,1,3,0,0,10,TurnMi00
1556,Ben Utecht,2005,2007,,CLT,NFL,41,30,3,0,0,10,UtecBe00
1557,Darrick Vaughn,2000,2003,7-211,TOT,NFL,48,0,3,0,0,10,VaugDa20
1558,Billy Volek,2001,2004,,OTI,NFL,18,9,3,0,0,10,VoleBi00
1559,Nate Washington,2005,2007,,PIT,NFL,33,6,3,0,0,10,WashNa00
1560,Gabe Watson,2006,2008,4-107,CRD,NFL,39,21,3,0,0,10,WatsGa20
1561,Trae Waynes,2015,2017,1-11,MIN,NFL,46,25,3,0,0,10,WaynTr00
1562,Wes Welker,2004,2006,,TOT,NFL,47,3,3,0,0,10,WelkWe00
1563,Bjoern Werner,2013,2015,1-24,CLT,NFL,38,16,3,0,0,10,WernBj00
1564,Corey White,2012,2014,5-162,NOR,NFL,41,19,3,0,0,10,WhitCo01
1565,Dez White,2000,2002,3-69,CHI,NFL,45,20,3,0,0,10,WhitDe00
1566,Tahir Whitehead,2012,2014,5-138,DET,NFL,46,15,3,0,0,10,WhitTa00
1567,Michael Wilhoite,2012,2014,,SFO,NFL,37,18,3,0,0,10,WilhMi00
1568,Terrence Wilkins,2000,2001,,CLT,NFL,25,11,2,0,0,10,WilkTe00
1569,Aaron Williams,2011,2013,2-34,BUF,NFL,34,30,3,0,0,10,WillAa00
1570,Darrent Williams,2005,2006,2-56,DEN,NFL,27,23,2,0,0,10,WillDa21
1571,Jacquian Williams,2011,2013,6-202,NYG,NFL,42,13,3,0,0,10,WillJa02
1572,Tramon Williams,2007,2009,,GNB,NFL,48,20,3,0,0,10,WillTr99
1573,Antoine Winfield,2000,2001,1-23,BUF,NFL,27,27,2,0,0,10,WinfAn20
1574,Jason Worilds,2010,2012,2-52,PIT,NFL,42,10,3,0,0,10,WoriJa99
1575,Danario Alexander,2010,2012,,TOT,NFL,28,13,3,0,0,9,AlexDa00
1576,Maurice Alexander,2014,2016,4-110,RAM,NFL,37,19,3,0,0,9,AlexMa00
1577,Antonio Allen,2012,2014,7-242,NYJ,NFL,38,18,3,0,0,9,AlleAn02
1578,Asher Allen,2009,2011,3-86,MIN,NFL,36,21,3,0,0,9,AlleAs99
1579,James Allen,2002,2004,3-82,NOR,NFL,45,12,3,0,0,9,AlleJa21
1580,Russell Allen,2009,2011,,JAX,NFL,48,15,3,0,0,9,AlleRu00
1581,Bryan Anger,2012,2014,3-70,JAX,NFL,48,0,3,0,0,9,AngeBr00
1582,Stephone Anthony,2015,2017,1-31,TOT,NFL,34,19,3,0,0,9,AnthSt00
1583,Denico Autry,2014,2016,,RAI,NFL,40,15,3,0,0,9,AutrDe00
1584,Donnie Avery,2008,2011,2-33,TOT,NFL,39,28,3,0,0,9,AverDo00
1585,Budda Baker,2017,2017,2-36,CRD,NFL,16,7,1,1,1,9,BakeBu00
1586,Shawn Barber,2000,2000,4-113,WAS,NFL,14,14,1,0,0,9,BarbSh20
1587,Joe Barksdale,2011,2013,3-92,TOT,NFL,38,15,3,0,0,9,BarkJo00
1588,William Bartee,2000,2002,2-54,KAN,NFL,46,21,3,0,0,9,BartWi20
1589,Ron Bartell,2005,2007,2-50,RAM,NFL,42,20,3,0,0,9,BartRo20
1590,Hank Baskett,2006,2008,,PHI,NFL,47,11,3,0,0,9,BaskHa00
1591,Cole Beasley,2012,2014,,DAL,NFL,40,5,3,0,0,9,BeasCo00
1592,Ladell Betts,2002,2004,2-56,WAS,NFL,36,2,3,0,0,9,BettLa00
1593,E.J. Biggers,2010,2012,7-217,TAM,NFL,45,24,3,0,0,9,BiggE.99
1594,Quincy Black,2007,2009,3-68,TAM,NFL,47,13,3,0,0,9,BlacQu99
1595,Justin Blackmon,2012,2014,1-5,JAX,NFL,20,18,3,0,0,9,BlacJu00
1596,Alex Boone,2010,2012,,SFO,NFL,33,16,3,0,0,9,BoonAl21
1597,Alfonso Boone,2001,2003,7-253,CHI,NFL,43,11,3,0,0,9,BoonAl20
1598,Tre Boston,2014,2016,4-128,CAR,NFL,42,16,3,0,0,9,BostTr00
1599,Cameron Bradfield,2011,2013,,JAX,NFL,39,25,3,0,0,9,BradCa00
1600,Bryce Brown,2012,2014,7-229,TOT,NFL,39,7,3,0,0,9,BrowBr02
1601,Desmond Bryant,2009,2011,,RAI,NFL,47,10,3,0,0,9,BryaDe00
1602,Fernando Bryant,2000,2001,1-26,JAX,NFL,24,23,2,0,0,9,BryaFe20
1603,Jerametrius Butler,2001,2003,5-145,RAM,NFL,41,15,3,0,0,9,ButlJe20
1604,Antoine Caldwell,2009,2011,3-77,HTX,NFL,28,13,3,0,0,9,CaldAn20
1605,Gabe Carimi,2011,2013,1-29,TOT,NFL,32,19,3,0,0,9,CariGa00
1606,Dan Carpenter,2008,2010,,MIA,NFL,48,0,3,1,0,9,CarpDa44
1607,Keion Carpenter,2000,2001,,BUF,NFL,27,22,2,0,0,9,CarpKe20
1608,T.J. Carrie,2014,2016,7-219,RAI,NFL,44,21,3,0,0,9,CarrTr00
1609,Jordan Carstens,2004,2006,,CAR,NFL,29,16,3,0,0,9,CarsJo20
1610,Chandler Catanzaro,2014,2016,,CRD,NFL,48,0,3,0,0,9,CataCh00
1611,Chris Chester,2006,2008,2-56,RAV,NFL,43,20,3,0,0,9,ChesCh21
1612,Patrick Chung,2009,2011,2-34,NWE,NFL,38,22,3,0,0,9,ChunPa99
1613,Morris Claiborne,2012,2014,1-6,DAL,NFL,29,25,3,0,0,9,ClaiMo00
1614,Desmond Clark,2000,2001,6-179,DEN,NFL,32,6,2,0,0,9,ClarDe00
1615,Charles Clay,2011,2013,6-174,MIA,NFL,44,33,3,0,0,9,ClayCh00
1616,Mo Collins,2000,2000,1-23,RAI,NFL,16,16,1,0,0,9,CollMo20
1617,William Compton,2013,2015,,WAS,NFL,33,14,3,0,0,9,CompWi00
1618,Chris Conley,2015,2017,3-76,KAN,NFL,37,21,3,0,0,9,ConlCh00
1619,Benny Cunningham,2013,2015,,RAM,NFL,46,3,3,0,0,9,CunnBe01
1620,Harvey Dahl,2006,2008,,TOT,NFL,21,16,3,0,0,9,DahlHa20
1621,Chartric Darby,2001,2003,,TAM,NFL,45,7,3,0,0,9,DarbCh20
1622,Najeh Davenport,2002,2004,4-135,GNB,NFL,34,1,3,0,0,9,DaveNa00
1623,Keith Davis,2002,2005,,DAL,NFL,39,15,3,0,0,9,DaviKe21
1624,Vernon Davis,2006,2008,1-6,SFO,NFL,40,38,3,0,0,9,DaviVe00
1625,Mike DeVito,2007,2009,,NYJ,NFL,38,1,3,0,0,9,DeViMi99
1626,Phillip Dorsett,2015,2017,1-29,TOT,NFL,41,9,3,0,0,9,DorsPh00
1627,Spencer Drango,2016,2017,5-168,CLE,NFL,32,19,2,0,0,9,DranSp00
1628,Jo-Lonn Dunbar,2008,2010,,NOR,NFL,37,13,3,0,0,9,DunbJo20
1629,Carlos Dunlap,2010,2012,2-54,CIN,NFL,38,2,3,0,0,9,DunlCa99
1630,Ron Edwards,2001,2003,3-76,BUF,NFL,28,19,3,0,0,9,EdwaRo20
1631,Quincy Enunwa,2014,2016,6-209,NYJ,NFL,29,19,3,0,0,9,EnunQu00
1632,Jay Feely,2001,2003,,ATL,NFL,48,0,3,0,0,9,feelyjay01
1633,Robert Ferguson,2001,2003,2-41,GNB,NFL,32,13,3,0,0,9,FergRo00
1634,Dave Fiore,2000,2000,,SFO,NFL,15,15,1,0,0,9,FiorDa20
1635,Drayton Florence,2003,2005,2-46,SDG,NFL,42,17,3,0,0,9,FlorDr20
1636,Nick Folk,2007,2009,6-178,DAL,NFL,46,0,3,1,0,9,FolkNi20
1637,Jacob Ford,2008,2010,6-204,OTI,NFL,43,8,3,0,0,9,FordJa99
1638,Arturo Freeman,2000,2002,5-152,MIA,NFL,40,20,3,0,0,9,FreeAr20
1639,Will Fuller,2016,2017,1-21,HTX,NFL,24,23,2,0,0,9,FullWi01
1640,Roberto Garza,2001,2003,4-99,ATL,NFL,36,16,3,0,0,9,GarzRo20
1641,Brandon Gibson,2009,2011,6-194,TOT,NFL,39,25,3,0,0,9,GibsBr00
1642,Mark Glowinski,2015,2017,4-134,SEA,NFL,35,19,3,0,0,9,GlowMa00
1643,Jonathan Goff,2008,2010,5-165,NYG,NFL,37,20,3,0,0,9,GoffJo99
1644,Stephen Gostkowski,2006,2008,4-118,NWE,NFL,48,0,3,1,1,9,GostSt20
1645,Daniel Graham,2002,2004,1-21,NWE,NFL,40,29,3,0,0,9,GrahDa00
1646,DeMingo Graham,2000,2001,,SDG,NFL,30,17,2,0,0,9,GrahDe20
1647,DeLawrence Grant,2001,2003,3-89,RAI,NFL,31,18,3,0,0,9,GranDe20
1648,Eric Green,2005,2007,3-75,CRD,NFL,38,24,3,0,0,9,GreeEr20
1649,Jacquez Green,2000,2000,2-34,TAM,NFL,16,16,1,0,0,9,GreeJa00
1650,Kelly Gregg,2001,2002,6-173,RAV,NFL,24,17,2,0,0,9,GregKe20
1651,DeJuan Groce,2003,2005,4-107,RAM,NFL,42,20,3,0,0,9,GrocDe20
1652,Cory Hall,2000,2001,3-65,CIN,NFL,32,21,2,0,0,9,HallCo21
1653,Geoff Hangartner,2005,2007,5-169,CAR,NFL,38,19,3,0,0,9,HangGe20
1654,Leonard Hankerson,2011,2013,3-79,WAS,NFL,30,14,3,0,0,9,HankLe00
1655,Mike Harris,2012,2014,6-176,TOT,NFL,36,9,3,0,0,9,HarrMi00
1656,Bobby Hart,2015,2017,7-226,NYG,NFL,33,21,3,0,0,9,HartBo00
1657,D.J. Hayden,2013,2015,1-12,RAI,NFL,34,23,3,0,0,9,HaydDJ00
1658,Roy Helu,2011,2013,4-105,WAS,NFL,34,5,3,0,0,9,HeluRo00
1659,Devery Henderson,2004,2006,2-50,NOR,NFL,29,10,3,0,0,9,HendDe00
1660,Alex Henery,2011,2013,4-120,PHI,NFL,48,0,3,0,0,9,HeneAl00
1661,Hunter Henry,2016,2017,2-35,SDG,NFL,29,23,2,0,0,9,HenrHu00
1662,Sammie Lee Hill,2009,2011,4-115,DET,NFL,44,15,3,0,0,9,HillSa99
1663,Reggie Howard,2000,2002,,TOT,NFL,27,14,3,0,0,9,HowaRe21
1664,Rodney Hudson,2011,2013,2-55,KAN,NFL,35,19,3,0,0,9,HudsRo00
1665,D.J. Humphries,2016,2017,1-24,CRD,NFL,18,18,2,0,0,9,HumpD.00
1666,Cletidus Hunt,2000,2001,3-94,GNB,NFL,28,15,2,0,0,9,HuntCl20
1667,Chris Ivory,2010,2012,,NOR,NFL,24,8,3,0,0,9,IvorCh00
1668,Brandon Jackson,2007,2009,2-63,GNB,NFL,36,3,3,0,0,9,JackBr00
1669,Max Jean-Gilles,2007,2009,4-99,PHI,NFL,29,16,3,0,0,9,JeanMa20
1670,Tim Jennings,2006,2008,2-62,CLT,NFL,38,16,3,0,0,9,JennTi20
1671,Kevin Johnson,2015,2017,1-16,HTX,NFL,34,17,3,0,0,9,JohnKe04
1672,Leonard Johnson,2012,2014,,TAM,NFL,48,17,3,0,0,9,JohnLe03
1673,Marcus Johnson,2005,2007,2-49,MIN,NFL,40,18,3,0,0,9,JohnMa20
1674,Steve Johnson,2008,2010,7-224,BUF,NFL,32,14,3,0,0,9,JohnSt00
1675,Doug Jolley,2002,2004,2-55,RAI,NFL,47,25,3,0,0,9,JollDo00
1676,Jacoby Jones,2007,2009,3-73,HTX,NFL,44,4,3,0,0,9,JoneJa03
1677,Marvin Jones,2012,2014,5-166,CIN,NFL,27,8,3,0,0,9,JoneMa02
1678,LaMont Jordan,2001,2003,2-49,NYJ,NFL,46,0,3,0,0,9,JordLa00
1679,Karl Joseph,2016,2017,1-14,RAI,NFL,27,24,2,0,0,9,JoseKa00
1680,William Joseph,2003,2005,1-25,NYG,NFL,39,14,3,0,0,9,JoseWi20
1681,Matt Judon,2016,2017,5-146,RAV,NFL,30,12,2,0,0,9,JudoMa00
1682,Winston Justice,2007,2009,2-39,PHI,NFL,28,17,3,0,0,9,JustWi20
1683,Kevin Kaesviharn,2001,2003,,CIN,NFL,42,15,3,0,0,9,KaesKe20
1684,Eric Kelly,2001,2003,3-69,MIN,NFL,48,23,3,0,0,9,KellEr20
1685,Justin King,2009,2011,4-101,RAM,NFL,35,19,3,0,0,9,KingJu99
1686,Lamar King,2000,2001,1-22,SEA,NFL,22,22,2,0,0,9,KingLa20
1687,Cooper Kupp,2017,2017,3-69,RAM,NFL,15,6,1,0,0,9,KuppCo00
1688,Chad Lavalais,2004,2005,5-142,ATL,NFL,30,20,2,0,0,9,LavaCh20
1689,Shane Lechler,2000,2002,5-142,RAI,NFL,46,0,3,1,1,9,LechSh20
1690,Lance Legree,2001,2003,,NYG,NFL,44,14,3,0,0,9,LeGrLa20
1691,Doug Legursky,2009,2011,,PIT,NFL,34,14,3,0,0,9,LeguDo00
1692,Rian Lindell,2000,2002,,SEA,NFL,44,0,3,0,0,9,linderia01
1693,Wayne Lucier,2003,2004,7-249,NYG,NFL,27,20,2,0,0,9,LuciWa20
1694,Aaron Lynch,2014,2016,5-150,SFO,NFL,37,19,3,0,0,9,LyncAa00
1695,Greg Mancz,2015,2017,,HTX,NFL,29,23,3,0,0,9,MancGr00
1696,EJ Manuel,2013,2015,1-16,BUF,NFL,22,16,3,0,0,9,ManuEJ00
1697,Sam Martin,2013,2015,5-165,DET,NFL,48,0,3,0,0,9,MartSa01
1698,Christian McCaffrey,2017,2017,1-8,CAR,NFL,16,10,1,0,0,9,McCaCh01
1699,Bobby McCain,2015,2017,5-145,MIA,NFL,48,19,3,0,0,9,McCaBo01
1700,Albert McClellan,2011,2013,,RAV,NFL,45,12,3,0,0,9,McClAl00
1701,Shea McClellin,2012,2014,1-19,CHI,NFL,40,20,3,0,0,9,McClSh00
1702,Shaun McDonald,2003,2005,4-106,RAM,NFL,40,3,3,0,0,9,McDoSh00
1703,Caleb Miller,2004,2006,3-80,CIN,NFL,36,10,3,0,0,9,MillCa20
1704,Jalen Mills,2016,2017,7-233,PHI,NFL,31,17,2,0,0,9,MillJa02
1705,Tony Moeaki,2010,2013,3-93,TOT,NFL,32,29,3,0,0,9,MoeaTo00
1706,Brian Moorman,2001,2003,,BUF,NFL,48,0,3,0,0,9,MoorBr24
1707,Zeke Moreno,2001,2003,5-139,SDG,NFL,48,15,3,0,0,9,MoreZe20
1708,Antonio Morrison,2016,2017,4-125,CLT,NFL,31,19,2,0,0,9,MorrAn01
1709,Ryan Nece,2002,2004,,TAM,NFL,39,10,3,0,0,9,NeceRy20
1710,Stephen Nicholas,2007,2009,4-109,ATL,NFL,45,13,3,0,0,9,NichSt99
1711,Josh Norman,2012,2014,5-143,CAR,NFL,37,22,3,0,0,9,NormJo01
1712,Mike Nugent,2005,2007,2-47,NYJ,NFL,48,0,3,0,0,9,nugenmik01
1713,Rakeem Nunez-Roches,2015,2017,6-217,KAN,NFL,34,16,3,0,0,9,NuneRa00
1714,Antwan Odom,2004,2006,2-57,OTI,NFL,36,19,3,0,0,9,OdomAn20
1715,Nate Orchard,2015,2017,2-51,CLE,NFL,34,13,3,0,0,9,OrchNa00
1716,Roscoe Parrish,2005,2007,2-55,BUF,NFL,42,5,3,0,0,9,ParrRo00
1717,Spencer Paysinger,2011,2013,,NYG,NFL,47,13,3,0,0,9,PaysSp00
1718,Antwan Peek,2003,2005,3-67,HTX,NFL,40,21,3,0,0,9,PeekAn20
1719,Kenny Phillips,2008,2010,1-31,NYG,NFL,34,20,3,0,0,9,PhilKe99
1720,Sabby Piscitelli,2007,2009,2-64,TAM,NFL,34,20,3,0,0,9,PiscSa99
1721,Tyler Polumbus,2008,2010,,TOT,NFL,46,15,3,0,0,9,PoluTy20
1722,Spencer Pulley,2016,2017,,SDG,NFL,32,16,2,0,0,9,PullSp00
1723,Casey Rabach,2002,2004,3-92,RAV,NFL,42,23,3,0,0,9,RabaCa20
1724,Bobby Rainey,2012,2014,,TOT,NFL,30,11,3,0,0,9,RainBo00
1725,Jay Ratliff,2005,2007,7-224,DAL,NFL,34,15,3,0,0,9,RatlJa20
1726,Garrett Reynolds,2009,2012,5-156,ATL,NFL,27,13,3,0,0,9,ReynGa20
1727,Jalen Richard,2016,2017,,RAI,NFL,32,1,2,0,0,9,RichJa01
1728,Jamey Richard,2008,2010,7-236,CLT,NFL,39,11,3,0,0,9,RichJa20
1729,Victor Riley,2000,2000,1-27,KAN,NFL,16,16,1,0,0,9,RileVi20
1730,Chad Rinehart,2009,2011,3-96,TOT,NFL,24,19,3,0,0,9,RineCh20
1731,Fred Robbins,2000,2002,2-55,MIN,NFL,40,27,3,0,0,9,RobbFr20
1732,Josh Robinson,2012,2014,3-66,MIN,NFL,42,21,3,0,0,9,RobiJo01
1733,Brandian Ross,2012,2014,,TOT,NFL,44,24,3,0,0,9,RossBr00
1734,Cairo Santos,2014,2016,,KAN,NFL,48,0,3,0,0,9,SantCa01
1735,Wes Schweitzer,2017,2017,6-195,ATL,NFL,16,16,1,0,0,9,SchwWe00
1736,Bernard Scott,2009,2011,6-209,CIN,NFL,45,3,3,0,0,9,ScotBe00
1737,Chad Scott,2000,2000,1-24,PIT,NFL,16,16,1,0,0,9,ScotCh20
1738,Matt Shaughnessy,2009,2011,3-71,RAI,NFL,35,13,3,0,0,9,ShauMa99
1739,Jeremiah Sirles,2014,2017,,TOT,NFL,30,15,3,0,0,9,SirlJe00
1740,Buster Skrine,2011,2013,5-137,CLE,NFL,48,21,3,0,0,9,SkriBu00
1741,Alex Smith,2005,2007,3-71,TAM,NFL,44,31,3,0,0,9,SmitAl02
1742,Anthony Smith,2006,2008,3-83,PIT,NFL,46,14,3,0,0,9,SmitAn21
1743,Jacquies Smith,2014,2016,,TAM,NFL,28,18,3,0,0,9,SmitJa01
1744,Jason Smith,2009,2011,1-2,RAM,NFL,29,26,3,0,0,9,SmitJa22
1745,Wade Smith,2003,2006,3-78,TOT,NFL,29,18,3,0,0,9,SmitWa21
1746,Bradley Sowell,2012,2014,,TOT,NFL,42,12,3,0,0,9,SoweBr00
1747,Takeo Spikes,2000,2000,1-13,CIN,NFL,16,16,1,0,0,9,SpikTa00
1748,Ryan Succop,2009,2011,7-256,KAN,NFL,48,0,3,0,0,9,SuccRy44
1749,Will Sutton,2014,2016,3-82,CHI,NFL,36,18,3,0,0,9,SuttWi00
1750,Jaquiski Tartt,2015,2017,2-46,SFO,NFL,39,22,3,0,0,9,TartJa00
1751,Brandon Tate,2009,2011,3-83,TOT,NFL,34,11,3,0,0,9,TateBr00
1752,Tyler Thigpen,2007,2009,7-217,TOT,NFL,17,11,3,0,0,9,ThigTy00
1753,J.T. Thomas,2012,2014,6-195,TOT,NFL,47,12,3,0,0,9,ThomJ.02
1754,Tra Thomas,2000,2000,1-11,PHI,NFL,16,16,1,0,0,9,ThomTr00
1755,Reggie Torbor,2004,2006,4-97,NYG,NFL,46,13,3,0,0,9,TorbRe20
1756,Marcus Tubbs,2004,2006,1-23,SEA,NFL,29,16,3,0,0,9,TubbMa20
1757,Tank Tyler,2007,2009,3-82,TOT,NFL,43,19,3,0,0,9,TyleTa99
1758,Cassius Vaughn,2010,2012,,TOT,NFL,38,14,3,0,0,9,VaugCa00
1759,Shane Vereen,2011,2013,2-56,NWE,NFL,26,2,3,0,0,9,VereSh00
1760,Lenny Walls,2002,2004,,DEN,NFL,36,17,3,0,0,9,WallLe20
1761,Adolphus Washington,2016,2017,3-80,BUF,NFL,30,21,2,0,0,9,WashAd00
1762,Danny Watkins,2011,2013,1-23,TOT,NFL,24,18,3,0,0,9,WatkDa00
1763,Menelik Watson,2013,2016,2-42,RAI,NFL,27,17,3,0,0,9,WatsMe00
1764,Corey Webster,2005,2007,2-43,NYG,NFL,41,15,3,0,0,9,WebsCo20
1765,John Wetzel,2014,2017,,TOT,NFL,32,19,3,0,0,9,WetzJo00
1766,Dewayne White,2003,2005,2-64,TAM,NFL,44,5,3,0,0,9,WhitDe20
1767,Corey Williams,2004,2006,6-179,GNB,NFL,40,11,3,0,0,9,WillCo21
1768,Marcus Williams,2014,2016,,TOT,NFL,34,15,3,0,0,9,WillMa03
1769,Roydell Williams,2005,2007,4-136,OTI,NFL,40,16,3,0,0,9,WillRo05
1770,Vince Williams,2013,2015,6-206,PIT,NFL,47,13,3,0,0,9,WillVi01
1771,Luke Willson,2013,2015,5-158,SEA,NFL,45,24,3,0,0,9,WillLu00
1772,C.J. Wilson,2010,2012,7-230,GNB,NFL,42,11,3,0,0,9,WilsC.98
1773,Coy Wire,2002,2004,3-97,BUF,NFL,44,19,3,0,0,9,WireCo20
1774,Floyd Womack,2001,2003,4-128,SEA,NFL,27,14,3,0,0,9,WomaFl20
1775,Tim Wright,2013,2015,,TOT,NFL,41,11,3,0,0,9,WrigTi01
1776,Selvin Young,2007,2008,,DEN,NFL,23,13,2,0,0,9,YounSe00
1777,Anthony Zettel,2016,2017,6-202,DET,NFL,29,16,2,0,0,9,ZettAn00
1778,Greg Zuerlein,2012,2014,6-171,RAM,NFL,48,0,3,0,0,9,ZuerGr00
1779,Husain Abdullah,2008,2010,,MIN,NFL,45,15,3,0,0,8,AbduHu99
1780,Flozell Adams,2000,2000,2-38,DAL,NFL,16,16,1,0,0,8,AdamFl00
1781,Mike Adams,2004,2006,,SFO,NFL,38,18,3,0,0,8,AdamMi21
1782,Jahleel Addae,2013,2015,,SDG,NFL,40,19,3,0,0,8,AddaJa00
1783,Jamal Agnew,2017,2017,5-165,DET,NFL,13,0,1,0,1,8,AgneJa00
1784,Cortez Allen,2011,2013,4-128,PIT,NFL,44,11,3,0,0,8,AlleCo00
1785,Danny Amendola,2009,2011,,RAM,NFL,31,9,3,0,0,8,AmenDa00
1786,Scotty Anderson,2001,2003,5-148,DET,NFL,34,8,3,0,0,8,AndeSc00
1787,Nnamdi Asomugha,2003,2005,1-31,RAI,NFL,47,24,3,0,0,8,AsomNn20
1788,Jeremiah Attaochu,2014,2016,2-50,SDG,NFL,34,13,3,0,0,8,AttaJe00
1789,Jordan Babineaux,2004,2006,,SEA,NFL,37,12,3,0,0,8,BabiJo21
1790,Alvin Bailey,2013,2015,,SEA,NFL,43,8,3,0,0,8,BailAl01
1791,Montee Ball,2013,2014,2-58,DEN,NFL,21,3,2,0,0,8,BallMo00
1792,Charlie Batch,2000,2000,2-60,DET,NFL,15,15,1,0,0,8,BatcCh00
1793,Marcus Bell,2001,2003,4-123,CRD,NFL,42,14,3,0,0,8,BellMa20
1794,Vonn Bell,2016,2017,2-61,NOR,NFL,32,23,2,0,0,8,BellVo00
1795,Yeremiah Bell,2004,2006,6-213,MIA,NFL,45,11,3,0,0,8,BellYe20
1796,Fred Bennett,2007,2009,4-123,HTX,NFL,40,17,3,0,0,8,BennFr99
1797,Willie Blade,2003,2004,3-93,TOT,NFL,20,15,2,0,0,8,BladWi20
1798,Robert Blanton,2012,2014,5-139,MIN,NFL,44,16,3,0,0,8,BlanRo00
1799,Leigh Bodden,2003,2005,,CLE,NFL,34,13,3,0,0,8,BoddLe20
1800,Marc Boerigter,2002,2005,,KAN,NFL,41,2,3,0,0,8,BoerMa00
1801,Devontae Booker,2016,2017,4-136,DEN,NFL,29,6,2,0,0,8,BookDe00
1802,Jonathan Bostic,2013,2015,2-50,TOT,NFL,40,18,3,0,0,8,BostJo00
1803,Zackary Bowman,2008,2010,5-142,CHI,NFL,30,15,3,0,0,8,BowmZa20
1804,Sam Brandon,2002,2004,4-131,DEN,NFL,41,12,3,0,0,8,BranSa20
1805,Anthony Brown,2016,2017,6-189,DAL,NFL,32,20,2,0,0,8,BrowAn02
1806,Elton Brown,2005,2008,4-111,CRD,NFL,34,14,3,0,0,8,BrowEl20
1807,Jatavis Brown,2016,2017,5-175,SDG,NFL,28,12,2,0,0,8,BrowJa05
1808,Mark Brown,2003,2005,,NYJ,NFL,28,17,3,0,0,8,BrowMa22
1809,Vincent Brown,2011,2013,3-82,SDG,NFL,30,16,3,0,0,8,BrowVi00
1810,Jermon Bushrod,2007,2009,4-125,NOR,NFL,18,14,3,0,0,8,BushJe20
1811,Darius Butler,2009,2011,2-41,TOT,NFL,42,14,3,0,0,8,ButlDa99
1812,James Butler,2005,2007,,NYG,NFL,43,13,3,0,0,8,ButlJa20
1813,Kelly Butler,2005,2006,6-172,TOT,NFL,22,21,2,0,0,8,ButlKe21
1814,Andre Caldwell,2008,2010,3-97,CIN,NFL,38,12,3,0,0,8,CaldAn00
1815,Reche Caldwell,2002,2004,2-48,SDG,NFL,31,12,3,0,0,8,CaldRe00
1816,Bryce Callahan,2015,2017,,CHI,NFL,32,19,3,0,0,8,CallBr00
1817,Jordan Cameron,2011,2013,4-102,CLE,NFL,37,22,3,1,0,8,CameJo00
1818,Drew Carter,2005,2007,5-163,CAR,NFL,33,9,3,0,0,8,CartDr00
1819,Tyrone Carter,2000,2002,4-118,MIN,NFL,46,21,3,0,0,8,CartTy20
1820,Jacques Cesaire,2003,2005,,SDG,NFL,36,17,3,0,0,8,CesaJa20
1821,Josh Chapman,2012,2014,5-136,CLT,NFL,29,15,3,0,0,8,ChapJo00
1822,Antonio Chatman,2003,2005,,GNB,NFL,48,5,3,0,0,8,ChatAn00
1823,Ryan Clark,2002,2004,,TOT,NFL,37,15,3,0,0,8,ClarRy20
1824,Adrien Clarke,2005,2007,7-227,TOT,NFL,28,18,2,0,0,8,ClarAd20
1825,Britton Colquitt,2010,2012,,DEN,NFL,48,0,3,0,0,8,ColqBr00
